시점,시도,총인구,전출인구,출생아수,산부인과의원수,초등학생인원수,도매 및 소매업 신생,예금은행대출금액,예금액,cluster
2013,충청남도,0.1447198884678314,0.1284573076903544,0.15586738325740318,0.11450381679389314,0.1430871666574882,0.11537173743203813,0.03318383109839928,0.01850222778786746,0.0
2013,전라남도,0.13416291985312734,0.11758020202225393,0.1271533314350797,0.05597964376590331,0.1207834745507137,0.09454870135046796,0.01870726163581974,0.02547940052902367,0.0
2013,전라북도,0.13159190464297219,0.12456820155503302,0.11962556947608201,0.12722646310432573,0.1285576421286717,0.10378035364084248,0.02786724422613249,0.016235923108626663,0.0
2013,충청북도,0.10902624236359929,0.10042760869234012,0.1116440062642369,0.11959287531806616,0.10721768980428871,0.09182225481911382,0.02042543196059331,0.019279252905399474,0.0
2013,강원도,0.10673617710098587,0.10147936356387977,0.08781499145785877,0.08142493638676845,0.09977919213693234,0.07858862545640077,0.014965146082474939,0.014252781097754777,0.0
2013,대전광역시,0.10602576005867329,0.10940993047549884,0.11556805239179956,0.12722646310432573,0.11316796345393848,0.10067124794719304,0.02961125273753515,0.025210841919535203,0.0
2013,광주광역시,0.1015235709715419,0.10877054883220168,0.10337770501138953,0.10941475826972011,0.11665184998701902,0.09432548350579568,0.028537655357278563,0.018595872134887097,0.0
2013,울산광역시,0.07774053407998775,0.07215312657115723,0.09092931378132119,0.07379134860050891,0.07875917519609155,0.05220108738978618,0.023670266050419005,0.014745751695993884,0.0
2013,제주특별자치도,0.03544967512249846,0.03347688526171988,0.037523134965831435,0.04834605597964377,0.04083765377222174,0.03518869879940687,0.006764768872584578,0.0,0.0
2013,세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1592094365854417,1.0
